index,truck_id,route_id,departure_date,estimated_arrival,delay,event_date
5961,25556132,R-7e57e613,2019-01-28 07:00:00,2019-01-28 16:36:00,1,2024-09-19
5962,17142878,R-10191f35,2019-01-28 07:00:00,2019-01-28 12:04:48,0,2024-09-19
5963,88372671,R-58a47a19,2019-01-28 07:00:00,2019-01-28 13:50:24,0,2024-09-19
5964,24141016,R-ccdbbc3b,2019-01-28 07:00:00,2019-01-28 22:52:12,0,2024-09-19
5965,32383950,R-7fe6fd46,2019-01-28 07:00:00,2019-01-28 12:45:00,0,2024-09-19
5966,64144761,R-efc8810e,2019-01-28 07:00:00,2019-01-28 11:10:48,0,2024-09-19
5967,14907586,R-9ada1209,2019-01-28 07:00:00,2019-01-28 18:42:36,1,2024-09-19
5968,20832950,R-81e5d48d,2019-01-28 07:00:00,2019-01-28 16:10:48,0,2024-09-19
5969,13603119,R-abcfea94,2019-01-28 07:00:00,2019-01-28 18:10:12,0,2024-09-19
5970,82265012,R-c263e831,2019-01-28 07:00:00,2019-01-29 00:28:12,1,2024-09-19
5971,19445339,R-e0400789,2019-01-28 07:00:00,2019-01-29 02:22:12,0,2024-09-19
5972,25800303,R-5f2921d9,2019-01-28 07:00:00,2019-01-28 17:34:11,1,2024-09-19
5973,20067958,R-e1ff1b1c,2019-01-28 07:00:00,2019-01-28 18:21:36,1,2024-09-19
5974,29906375,R-b9758eb4,2019-01-28 07:00:00,2019-01-29 02:45:36,1,2024-09-19
5975,16013013,R-14ccccb0,2019-01-28 07:00:00,2019-01-28 17:09:36,0,2024-09-19
5976,32293070,R-a5925afd,2019-01-28 07:00:00,2019-01-28 22:06:36,0,2024-09-19
5977,30336823,R-3b92ccec,2019-01-28 07:00:00,2019-01-28 22:00:36,0,2024-09-19
5978,27618452,R-4d6d60ce,2019-01-28 07:00:00,2019-01-28 14:28:48,1,2024-09-19
5979,13524164,R-ae3a3cd8,2019-01-28 07:00:00,2019-01-29 02:06:36,1,2024-09-19
5980,27381592,R-a15fbb4a,2019-01-28 07:00:00,2019-01-28 18:54:00,1,2024-09-19
5981,15302925,R-3ac5a369,2019-01-28 07:00:00,2019-01-28 16:51:36,0,2024-09-19
5982,27828495,R-28f212c8,2019-01-28 07:00:00,2019-01-29 02:03:36,1,2024-09-19
5983,26292563,R-dc408b6c,2019-01-28 07:00:00,2019-01-28 20:37:48,0,2024-09-19
5984,18678032,R-8656be91,2019-01-28 07:00:00,2019-01-28 16:33:36,0,2024-09-19
5985,29956808,R-2fee8fc3,2019-01-28 07:00:00,2019-01-28 18:16:12,0,2024-09-19
5986,26114011,R-96897f4d,2019-01-28 07:00:00,2019-01-29 05:16:12,0,2024-09-19
5987,17374677,R-ab06271c,2019-01-28 07:00:00,2019-01-28 17:20:24,1,2024-09-19
5988,25536738,R-f4856888,2019-01-28 07:00:00,2019-01-29 01:31:48,0,2024-09-19
5989,91955140,R-392fdf5f,2019-01-28 07:00:00,2019-01-28 15:37:48,0,2024-09-19
5990,17139230,R-588c6764,2019-01-28 07:00:00,2019-01-28 18:15:36,0,2024-09-19
5991,22913195,R-715c5ee2,2019-01-28 07:00:00,2019-01-29 05:07:48,1,2024-09-19
5992,41797401,R-7442cb0c,2019-01-28 07:00:00,2019-01-28 22:06:36,0,2024-09-19
5993,22786362,R-cb5fff04,2019-01-28 07:00:00,2019-01-28 22:36:00,1,2024-09-19
5994,74499001,R-cff24950,2019-01-28 07:00:00,2019-01-28 22:13:12,0,2024-09-19
5995,81492294,R-0844e73a,2019-01-28 07:00:00,2019-01-28 20:27:36,0,2024-09-19
5996,24803038,R-30975445,2019-01-28 07:00:00,2019-01-28 16:36:00,0,2024-09-19
5997,22811669,R-2855806b,2019-01-28 07:00:00,2019-01-28 21:40:48,0,2024-09-19
5998,86730900,R-e2d68801,2019-01-28 07:00:00,2019-01-28 18:09:00,1,2024-09-19
5999,91771941,R-a78a5e10,2019-01-28 07:00:00,2019-01-28 16:09:00,0,2024-09-19
6000,48597864,R-77351291,2019-01-28 07:00:00,2019-01-28 19:39:00,0,2024-09-19
6001,10784487,R-352bf4c4,2019-01-28 07:00:00,2019-01-28 18:34:11,0,2024-09-19
6002,77969688,R-5555b2ca,2019-01-28 07:00:00,2019-01-28 10:06:36,1,2024-09-19
6003,59856374,R-84c8665c,2019-01-28 07:00:00,2019-01-28 14:50:24,0,2024-09-19
6004,11972697,R-84f708f1,2019-01-28 07:00:00,2019-01-29 03:40:12,0,2024-09-19
6005,32668232,R-91ba3a49,2019-01-28 07:00:00,2019-01-28 10:31:12,0,2024-09-19
6006,20409026,R-42cfe8b8,2019-01-28 07:00:00,2019-01-28 20:17:23,0,2024-09-19
6007,24444155,R-36cf4ae7,2019-01-28 07:00:00,2019-01-28 22:37:48,0,2024-09-19
6008,23059473,R-5b0c8c66,2019-01-28 07:00:00,2019-01-28 18:10:48,0,2024-09-19
6009,26874710,R-3066c652,2019-01-28 07:00:00,2019-01-28 16:51:36,0,2024-09-19
6010,16290844,R-e341978f,2019-01-28 07:00:00,2019-01-29 01:35:24,1,2024-09-19
6011,28674842,R-a84b0cbd,2019-01-28 07:00:00,2019-01-28 14:26:24,0,2024-09-19
6012,21103543,R-5cc73966,2019-01-28 07:00:00,2019-01-28 08:39:36,0,2024-09-19
6013,11189150,R-9b13723a,2019-01-28 07:00:00,2019-01-28 07:27:36,1,2024-09-19
6014,56029484,R-ab7b7436,2019-01-28 07:00:00,2019-01-28 14:14:24,0,2024-09-19
6015,89718106,R-b12e3d4f,2019-01-28 07:00:00,2019-01-29 01:16:48,1,2024-09-19
6016,95491489,R-7be1fb93,2019-01-28 07:00:00,2019-01-28 16:25:48,1,2024-09-19
6017,42092993,R-14fba52e,2019-01-28 07:00:00,2019-01-28 11:50:24,0,2024-09-19
6018,49158022,R-7b677003,2019-01-28 07:00:00,2019-01-29 01:12:00,1,2024-09-19
6019,14688558,R-50e3b90a,2019-01-28 07:00:00,2019-01-28 21:06:00,0,2024-09-19
6020,77757333,R-db5fa963,2019-01-28 07:00:00,2019-01-29 03:14:24,0,2024-09-19
6021,32479492,R-1d0acbb0,2019-01-28 07:00:00,2019-01-28 23:34:11,0,2024-09-19
6022,12168173,R-024b5adb,2019-01-28 07:00:00,2019-01-29 03:39:36,0,2024-09-19
6023,14841519,R-c382abc7,2019-01-28 07:00:00,2019-01-28 20:21:36,0,2024-09-19
6024,28529541,R-32f2fb29,2019-01-28 07:00:00,2019-01-28 12:39:36,0,2024-09-19
6025,23024395,R-fe780f9f,2019-01-28 07:00:00,2019-01-28 13:10:48,0,2024-09-19
6026,24236441,R-0e4bf1f5,2019-01-28 07:00:00,2019-01-28 10:43:48,0,2024-09-19
6027,12773858,R-00a1afca,2019-01-28 07:00:00,2019-01-29 02:52:12,1,2024-09-19
6028,21539605,R-c07a445b,2019-01-28 07:00:00,2019-01-28 23:22:48,1,2024-09-19
6029,17787739,R-9e063ae8,2019-01-28 07:00:00,2019-01-28 21:24:00,0,2024-09-19
6030,18180423,R-105b14c1,2019-01-28 07:00:00,2019-01-29 01:52:48,0,2024-09-19
6031,10042923,R-addfd8ae,2019-01-28 07:00:00,2019-01-28 12:51:00,0,2024-09-19
6032,24288637,R-a1f9c94d,2019-01-28 07:00:00,2019-01-28 12:04:48,0,2024-09-19
6033,21569652,R-9a97d2cc,2019-01-28 07:00:00,2019-01-28 21:40:48,1,2024-09-19
6034,29613698,R-505c0664,2019-01-28 07:00:00,2019-01-28 15:53:24,0,2024-09-19
6035,12814755,R-b5f720b0,2019-01-28 07:00:00,2019-01-29 03:24:36,0,2024-09-19
6036,14509814,R-380dd0f0,2019-01-28 07:00:00,2019-01-28 13:25:12,0,2024-09-19
6037,93257833,R-ab869171,2019-01-28 07:00:00,2019-01-28 12:27:36,0,2024-09-19
6038,16965717,R-e3801794,2019-01-28 07:00:00,2019-01-28 15:03:00,1,2024-09-19
6039,35475873,R-55cf975a,2019-01-28 07:00:00,2019-01-28 09:34:47,0,2024-09-19
6040,13805911,R-41208de3,2019-01-28 07:00:00,2019-01-28 14:21:00,0,2024-09-19
6041,26210303,R-9f67d68f,2019-01-28 07:00:00,2019-01-28 13:50:24,0,2024-09-19
6042,19167358,R-ef8dd68d,2019-01-28 07:00:00,2019-01-29 05:19:12,1,2024-09-19
6043,10966168,R-82a513e4,2019-01-28 07:00:00,2019-01-28 21:54:36,0,2024-09-19
6044,10390308,R-de9dfbf0,2019-01-28 07:00:00,2019-01-28 08:00:00,0,2024-09-19
6045,25886492,R-8dbe29e2,2019-01-28 07:00:00,2019-01-28 17:56:24,0,2024-09-19
6046,23244180,R-8dd113f2,2019-01-28 07:00:00,2019-01-28 18:31:12,0,2024-09-19
6047,28641704,R-cf08ca9c,2019-01-28 07:00:00,2019-01-28 14:58:48,1,2024-09-19
6048,21265684,R-32967753,2019-01-28 07:00:00,2019-01-28 16:20:24,0,2024-09-19
6049,14915064,R-efbffa65,2019-01-28 07:00:00,2019-01-28 14:21:36,1,2024-09-19
6050,33201533,R-581944e1,2019-01-28 07:00:00,2019-01-28 17:27:36,0,2024-09-19
6051,28085803,R-81a8f294,2019-01-28 07:00:00,2019-01-28 07:55:12,0,2024-09-19
6052,11346582,R-f7534711,2019-01-28 07:00:00,2019-01-28 14:12:36,1,2024-09-19
6053,83629587,R-269c91ef,2019-01-28 07:00:00,2019-01-28 17:22:48,0,2024-09-19
6054,13068930,R-8e665007,2019-01-28 07:00:00,2019-01-28 12:24:00,0,2024-09-19
6055,28331634,R-96650172,2019-01-28 07:00:00,2019-01-29 02:57:36,1,2024-09-19
6056,27261804,R-0c678da6,2019-01-28 07:00:00,2019-01-28 14:51:00,0,2024-09-19
6057,81243042,R-c98c84ff,2019-01-28 07:00:00,2019-01-28 20:21:36,0,2024-09-19
6058,53279386,R-196dab0c,2019-01-28 07:00:00,2019-01-28 23:21:36,0,2024-09-19
6059,14560694,R-e5f89634,2019-01-28 07:00:00,2019-01-28 21:31:48,1,2024-09-19
6060,75281181,R-1cdb678f,2019-01-28 07:00:00,2019-01-28 14:41:24,0,2024-09-19
6061,29433242,R-e9be806f,2019-01-28 07:00:00,2019-01-28 12:55:12,0,2024-09-19
6062,10140178,R-9a23886d,2019-01-28 07:00:00,2019-01-28 19:49:48,0,2024-09-19
6063,25300316,R-2c426bd9,2019-01-28 07:00:00,2019-01-28 14:43:12,0,2024-09-19
6064,31312028,R-ca6d3642,2019-01-28 07:00:00,2019-01-28 13:19:12,0,2024-09-19
6065,27935116,R-d06f28b9,2019-01-28 07:00:00,2019-01-28 17:01:12,0,2024-09-19
6066,31840617,R-2a85574a,2019-01-28 07:00:00,2019-01-28 10:43:12,0,2024-09-19
6067,29135433,R-bd1ad994,2019-01-28 07:00:00,2019-01-28 13:50:24,0,2024-09-19
6068,27086559,R-184616e6,2019-01-28 07:00:00,2019-01-28 18:09:00,0,2024-09-19
6069,12933975,R-9e64047a,2019-01-28 07:00:00,2019-01-28 15:53:24,0,2024-09-19
6070,29054232,R-2c0eac43,2019-01-28 07:00:00,2019-01-29 02:45:36,1,2024-09-19
6071,27677000,R-301b7496,2019-01-28 07:00:00,2019-01-28 19:30:36,0,2024-09-19
6072,32516697,R-d97d07a5,2019-01-28 07:00:00,2019-01-28 10:27:00,0,2024-09-19
6073,26946012,R-b411edf6,2019-01-28 07:00:00,2019-01-29 00:21:00,0,2024-09-19
6074,29791384,R-d8e44720,2019-01-28 07:00:00,2019-01-29 00:41:24,0,2024-09-19
6075,98614931,R-65b885d4,2019-01-28 07:00:00,2019-01-29 00:25:48,0,2024-09-19
6076,24806622,R-129bbb28,2019-01-28 07:00:00,2019-01-29 04:15:00,0,2024-09-19
6077,17867711,R-e2f156eb,2019-01-28 07:00:00,2019-01-29 00:08:24,0,2024-09-19
6078,10491120,R-09b4b830,2019-01-28 07:00:00,2019-01-29 00:16:12,0,2024-09-19
6079,21260443,R-6697852f,2019-01-28 07:00:00,2019-01-28 17:52:12,0,2024-09-19
6080,77945069,R-a42ec0bd,2019-01-28 07:00:00,2019-01-29 03:09:00,1,2024-09-19
6081,19380767,R-3ebc446a,2019-01-28 07:00:00,2019-01-28 20:25:12,0,2024-09-19
6082,25670063,R-012c2705,2019-01-28 07:00:00,2019-01-29 04:25:48,1,2024-09-19
6083,18653108,R-60ffdd1b,2019-01-28 07:00:00,2019-01-29 03:34:47,0,2024-09-19
6084,22554932,R-af435402,2019-01-28 07:00:00,2019-01-28 20:50:24,0,2024-09-19
6085,25160188,R-68283907,2019-01-28 07:00:00,2019-01-29 03:36:00,0,2024-09-19
6086,22653688,R-57a9c391,2019-01-28 07:00:00,2019-01-28 22:54:36,1,2024-09-19
6087,10234289,R-ac311c44,2019-01-28 07:00:00,2019-01-29 05:45:36,1,2024-09-19
6088,10489983,R-725fb073,2019-01-28 07:00:00,2019-01-28 07:49:48,0,2024-09-19
6089,12823463,R-86952edb,2019-01-28 07:00:00,2019-01-29 03:15:36,1,2024-09-19
6090,79272556,R-bcc84701,2019-01-28 07:00:00,2019-01-28 15:55:12,0,2024-09-19
6091,28161729,R-0d31fd58,2019-01-28 07:00:00,2019-01-29 05:12:00,0,2024-09-19
6092,22458296,R-d04e90bc,2019-01-28 07:00:00,2019-01-28 21:32:24,0,2024-09-19
6093,64315497,R-16d32975,2019-01-28 07:00:00,2019-01-29 00:55:12,1,2024-09-19
6094,22705355,R-4ff87ef5,2019-01-28 07:00:00,2019-01-29 04:16:12,1,2024-09-19
6095,28524845,R-e7d8da4d,2019-01-28 07:00:00,2019-01-28 22:52:12,0,2024-09-19
6096,78564988,R-d297e068,2019-01-28 07:00:00,2019-01-28 16:09:00,1,2024-09-19
6097,25301979,R-dd2f69b9,2019-01-28 07:00:00,2019-01-29 03:24:36,0,2024-09-19
6098,25120714,R-eef3059b,2019-01-28 07:00:00,2019-01-29 02:45:36,1,2024-09-19
6099,21784492,R-81732099,2019-01-28 07:00:00,2019-01-28 22:36:00,0,2024-09-19
6100,20212074,R-a4718d7f,2019-01-28 07:00:00,2019-01-29 02:13:12,1,2024-09-19
6101,59960001,R-d3b0b36c,2019-01-28 07:00:00,2019-01-28 11:43:12,0,2024-09-19
6102,10633538,R-f5429a15,2019-01-28 07:00:00,2019-01-28 17:20:24,0,2024-09-19
6103,94792980,R-c702d803,2019-01-28 07:00:00,2019-01-29 00:02:24,0,2024-09-19
6104,24429827,R-ed48a30e,2019-01-28 07:00:00,2019-01-28 12:16:48,0,2024-09-19
6105,23471751,R-26797f76,2019-01-28 07:00:00,2019-01-29 01:29:24,1,2024-09-19
6106,14730346,R-b19ce159,2019-01-28 07:00:00,2019-01-28 16:52:12,0,2024-09-19
6107,31908174,R-e1703bfc,2019-01-28 07:00:00,2019-01-28 12:08:24,0,2024-09-19
6108,22126955,R-7506a39f,2019-01-28 07:00:00,2019-01-28 20:28:48,0,2024-09-19
6109,23826257,R-a02b3b90,2019-01-28 07:00:00,2019-01-29 06:19:48,1,2024-09-19
6110,22065392,R-880a050c,2019-01-28 07:00:00,2019-01-28 09:31:12,0,2024-09-19
6111,27384735,R-e2bdd2c3,2019-01-28 07:00:00,2019-01-28 15:01:12,0,2024-09-19
6112,48415653,R-1dd02306,2019-01-28 07:00:00,2019-01-28 13:19:12,0,2024-09-19
6113,30567382,R-8ad0f073,2019-01-28 07:00:00,2019-01-28 13:23:24,0,2024-09-19
6114,32628678,R-aa9b0de2,2019-01-28 07:00:00,2019-01-29 05:54:00,1,2024-09-19
6115,51527807,R-4a1409bd,2019-01-28 07:00:00,2019-01-28 20:20:24,0,2024-09-19
6116,29006962,R-8797f8f6,2019-01-28 07:00:00,2019-01-28 12:20:24,0,2024-09-19
6117,47842104,R-7898137d,2019-01-28 07:00:00,2019-01-29 05:49:12,1,2024-09-19
6118,31363807,R-3723e17b,2019-01-28 07:00:00,2019-01-29 00:51:36,1,2024-09-19
6119,23562847,R-3c9b1d01,2019-01-28 07:00:00,2019-01-28 22:15:00,0,2024-09-19
6120,10962127,R-629cdcfc,2019-01-28 07:00:00,2019-01-29 01:53:24,1,2024-09-19
6121,25347670,R-f538dd72,2019-01-28 07:00:00,2019-01-28 14:24:36,0,2024-09-19
6122,32778747,R-bfb1ad59,2019-01-28 07:00:00,2019-01-28 13:36:00,0,2024-09-19
6123,76092602,R-97ac4631,2019-01-28 07:00:00,2019-01-28 12:22:12,1,2024-09-19
6124,27775623,R-f9432392,2019-01-28 07:00:00,2019-01-28 13:48:36,1,2024-09-19
6125,19350992,R-b48b1ecc,2019-01-28 07:00:00,2019-01-29 03:09:00,1,2024-09-19
6126,99047862,R-31096888,2019-01-28 07:00:00,2019-01-29 01:46:48,1,2024-09-19
6127,19675258,R-c178dc99,2019-01-28 07:00:00,2019-01-29 05:03:36,0,2024-09-19
6128,31297189,R-560cae1d,2019-01-28 07:00:00,2019-01-28 17:55:48,0,2024-09-19
6129,12742295,R-88fac98d,2019-01-28 07:00:00,2019-01-28 12:45:00,1,2024-09-19
6130,57473533,R-a3f2fce3,2019-01-28 07:00:00,2019-01-28 19:39:00,1,2024-09-19
6131,22809517,R-144f4305,2019-01-28 07:00:00,2019-01-28 13:25:12,0,2024-09-19
6132,13779072,R-9ee98c17,2019-01-28 07:00:00,2019-01-28 19:30:36,1,2024-09-19
6133,10366123,R-8b1bbba6,2019-01-28 07:00:00,2019-01-28 22:36:00,1,2024-09-19
6134,21680317,R-2fd2ee05,2019-01-28 07:00:00,2019-01-28 16:27:00,0,2024-09-19
6135,59964723,R-144b0d88,2019-01-28 07:00:00,2019-01-28 11:48:00,0,2024-09-19
6136,19289011,R-a3875fe2,2019-01-28 07:00:00,2019-01-28 09:47:24,0,2024-09-19
6137,31120899,R-30c8382c,2019-01-28 07:00:00,2019-01-28 11:10:12,0,2024-09-19
6138,20482428,R-ac72bc52,2019-01-28 07:00:00,2019-01-28 16:05:24,0,2024-09-19
6139,28641239,R-f6b5eee0,2019-01-28 07:00:00,2019-01-29 02:19:12,1,2024-09-19
6140,15048376,R-a55547f0,2019-01-28 07:00:00,2019-01-28 19:36:00,0,2024-09-19
6141,18591984,R-ceabd159,2019-01-28 07:00:00,2019-01-28 11:27:00,0,2024-09-19
6142,57863670,R-dda44c57,2019-01-28 07:00:00,2019-01-28 20:54:00,0,2024-09-19
6143,21531217,R-0a5bc9f0,2019-01-28 07:00:00,2019-01-28 15:54:00,0,2024-09-19
6144,11490614,R-3fa86051,2019-01-28 07:00:00,2019-01-28 11:43:48,1,2024-09-19
6145,39580514,R-73352cec,2019-01-28 07:00:00,2019-01-28 12:55:12,0,2024-09-19
6146,28753771,R-ec844024,2019-01-28 07:00:00,2019-01-28 12:34:11,0,2024-09-19
6147,84896559,R-6a927dc3,2019-01-28 07:00:00,2019-01-28 20:29:24,1,2024-09-19
6148,13531857,R-b092744f,2019-01-28 07:00:00,2019-01-28 11:06:00,1,2024-09-19
6149,24123509,R-4a7237d0,2019-01-28 07:00:00,2019-01-28 11:27:00,0,2024-09-19
6150,85069715,R-2421e9a5,2019-01-28 07:00:00,2019-01-28 20:24:36,0,2024-09-19
6151,33972412,R-4437621b,2019-01-28 07:00:00,2019-01-28 15:48:00,0,2024-09-19
6152,20792581,R-d6837976,2019-01-28 07:00:00,2019-01-29 02:16:48,1,2024-09-19
6153,79515526,R-97e6b1e3,2019-01-28 07:00:00,2019-01-28 18:08:24,0,2024-09-19
6154,11275725,R-fb1e4e93,2019-01-28 07:00:00,2019-01-28 23:11:24,1,2024-09-19
6155,84586269,R-cda24566,2019-01-28 07:00:00,2019-01-28 21:21:00,0,2024-09-19
6156,16511798,R-e1f6e07e,2019-01-28 07:00:00,2019-01-28 18:05:24,0,2024-09-19
6157,20260455,R-b20a6a61,2019-01-28 07:00:00,2019-01-28 12:22:48,0,2024-09-19
6158,14357029,R-b5bc1ed4,2019-01-28 07:00:00,2019-01-28 09:39:00,0,2024-09-19
6159,18489180,R-f3b2be25,2019-01-28 07:00:00,2019-01-28 22:32:24,0,2024-09-19
6160,26923239,R-65f049b7,2019-01-28 07:00:00,2019-01-28 18:06:36,0,2024-09-19
6161,66365909,R-0739ab7a,2019-01-28 07:00:00,2019-01-28 16:25:12,0,2024-09-19
6162,29965111,R-a6c634cc,2019-01-28 07:00:00,2019-01-28 20:28:12,0,2024-09-19
6163,86779795,R-44d50f86,2019-01-28 07:00:00,2019-01-28 09:03:36,0,2024-09-19
6164,21001184,R-6c4b5976,2019-01-28 07:00:00,2019-01-28 11:10:48,0,2024-09-19
6165,23639934,R-88d4c432,2019-01-28 07:00:00,2019-01-28 18:34:11,0,2024-09-19
6166,31874571,R-64f64afb,2019-01-28 07:00:00,2019-01-28 12:27:36,0,2024-09-19
6167,14058250,R-0e0ac567,2019-01-28 07:00:00,2019-01-28 10:27:00,0,2024-09-19
6168,33921946,R-5ccd3200,2019-01-28 07:00:00,2019-01-29 02:13:12,1,2024-09-19
6169,89203390,R-38a366a9,2019-01-28 07:00:00,2019-01-28 16:27:00,1,2024-09-19
6170,16618542,R-b236e347,2019-01-31 07:00:00,2019-01-31 13:13:12,0,2024-09-19
6171,31028955,R-29ea762e,2019-01-31 07:00:00,2019-02-01 04:01:12,1,2024-09-19
6172,31874571,R-a3d67783,2019-01-31 07:00:00,2019-01-31 07:45:36,0,2024-09-19
6173,45849400,R-31ec9310,2019-01-31 07:00:00,2019-01-31 20:46:48,1,2024-09-19
6174,14316933,R-a07c5dbd,2019-01-31 07:00:00,2019-01-31 21:34:11,0,2024-09-19
6175,11098873,R-af4b19be,2019-01-31 07:00:00,2019-01-31 15:39:36,0,2024-09-19
6176,88252334,R-f3910966,2019-01-31 07:00:00,2019-01-31 16:02:24,0,2024-09-19
6177,32501985,R-0f705429,2019-01-31 07:00:00,2019-02-01 01:41:24,1,2024-09-19
6178,22209237,R-20b28ed0,2019-01-31 07:00:00,2019-01-31 11:48:00,0,2024-09-19
6179,20516509,R-c6f387a2,2019-01-31 07:00:00,2019-01-31 11:08:24,1,2024-09-19
6180,11232163,R-4e761548,2019-01-31 07:00:00,2019-01-31 10:21:36,0,2024-09-19
6181,11257008,R-ceca955c,2019-01-31 07:00:00,2019-01-31 11:13:48,0,2024-09-19
6182,46115322,R-42089501,2019-01-31 07:00:00,2019-02-01 01:17:23,1,2024-09-19
6183,59856374,R-199b44b9,2019-01-31 07:00:00,2019-01-31 15:48:36,1,2024-09-19
6184,21001184,R-a440d67c,2019-01-31 07:00:00,2019-01-31 08:52:12,0,2024-09-19
6185,30312694,R-813014f3,2019-01-31 07:00:00,2019-02-01 01:12:36,1,2024-09-19
6186,30794834,R-2eb4a1eb,2019-01-31 07:00:00,2019-01-31 20:27:00,0,2024-09-19
6187,88372671,R-34225f1e,2019-01-31 07:00:00,2019-02-01 00:12:00,1,2024-09-19
6188,10366123,R-4517898c,2019-01-31 07:00:00,2019-01-31 22:06:36,1,2024-09-19
6189,30742689,R-78400ecc,2019-01-31 07:00:00,2019-02-01 03:58:12,1,2024-09-19
6190,57182671,R-0a155e4b,2019-01-31 07:00:00,2019-01-31 17:43:12,0,2024-09-19
6191,15561135,R-796c9a8b,2019-01-31 07:00:00,2019-01-31 14:20:24,0,2024-09-19
6192,83958550,R-f5b60fcb,2019-01-31 07:00:00,2019-01-31 10:06:00,0,2024-09-19
6193,24763016,R-636eb206,2019-01-31 07:00:00,2019-01-31 09:09:00,0,2024-09-19
6194,27565604,R-d1612204,2019-01-31 07:00:00,2019-02-01 03:18:00,1,2024-09-19
6195,23059473,R-71152224,2019-01-31 07:00:00,2019-01-31 22:45:36,0,2024-09-19
6196,22154304,R-96fa17e6,2019-01-31 07:00:00,2019-01-31 21:12:36,0,2024-09-19
6197,19112093,R-16be3bb7,2019-01-31 07:00:00,2019-02-01 00:55:12,1,2024-09-19
6198,14841519,R-9ec2159c,2019-01-31 07:00:00,2019-01-31 13:12:36,0,2024-09-19
6199,15886277,R-647d7ccc,2019-01-31 07:00:00,2019-01-31 09:12:36,0,2024-09-19
6200,32628678,R-71af6d34,2019-01-31 07:00:00,2019-01-31 18:42:36,0,2024-09-19
6201,44329842,R-77ae4ceb,2019-01-31 07:00:00,2019-01-31 10:06:36,0,2024-09-19
6202,12642421,R-f97aec0d,2019-01-31 07:00:00,2019-01-31 15:03:00,0,2024-09-19
6203,19167358,R-be1f5c9c,2019-01-31 07:00:00,2019-02-01 00:21:00,1,2024-09-19
6204,19486564,R-6b21c069,2019-01-31 07:00:00,2019-01-31 11:43:12,1,2024-09-19
6205,29054232,R-56cddd65,2019-01-31 07:00:00,2019-01-31 11:48:00,0,2024-09-19
6206,85069715,R-d036f06f,2019-01-31 07:00:00,2019-01-31 15:56:24,0,2024-09-19
6207,28973978,R-b64f0229,2019-01-31 07:00:00,2019-02-01 01:04:48,1,2024-09-19
6208,82265012,R-a7dd3306,2019-01-31 07:00:00,2019-02-01 00:41:24,0,2024-09-19
6209,46155960,R-c93867d5,2019-01-31 07:00:00,2019-01-31 08:47:24,1,2024-09-19
6210,99568033,R-e7154f58,2019-01-31 07:00:00,2019-01-31 20:09:00,0,2024-09-19
6211,18653108,R-20376100,2019-01-31 07:00:00,2019-01-31 22:25:12,0,2024-09-19
6212,23244180,R-e7080ced,2019-01-31 07:00:00,2019-02-01 06:33:00,1,2024-09-19
6213,22913195,R-1a59c21e,2019-01-31 07:00:00,2019-01-31 21:55:48,0,2024-09-19
6214,23236058,R-5d990166,2019-01-31 07:00:00,2019-02-01 06:06:00,1,2024-09-19
6215,90225505,R-5b775913,2019-01-31 07:00:00,2019-02-01 05:04:12,0,2024-09-19
6216,68430851,R-9c024081,2019-01-31 07:00:00,2019-01-31 08:47:24,0,2024-09-19
6217,14232365,R-6cf6fe85,2019-01-31 07:00:00,2019-01-31 21:48:00,0,2024-09-19
6218,18463805,R-faf1cee4,2019-01-31 07:00:00,2019-01-31 23:17:23,0,2024-09-19
6219,27772723,R-513fb13a,2019-01-31 07:00:00,2019-01-31 23:37:12,0,2024-09-19
6220,32255566,R-1739a9e4,2019-01-31 07:00:00,2019-02-01 06:29:24,1,2024-09-19
6221,29121332,R-f4215aad,2019-01-31 07:00:00,2019-01-31 13:13:12,0,2024-09-19
6222,16654459,R-d1077545,2019-01-31 07:00:00,2019-01-31 12:27:36,0,2024-09-19
6223,11996989,R-3bdbf899,2019-01-31 07:00:00,2019-01-31 16:24:36,1,2024-09-19
6224,29781564,R-6a1a2533,2019-01-31 07:00:00,2019-02-01 03:00:36,1,2024-09-19
6225,10248113,R-c061582f,2019-01-31 07:00:00,2019-01-31 19:22:48,0,2024-09-19
6226,12052665,R-3ba56a76,2019-01-31 07:00:00,2019-01-31 10:21:36,0,2024-09-19
6227,11973768,R-53fee30a,2019-01-31 07:00:00,2019-01-31 20:25:12,1,2024-09-19
6228,21539260,R-05ea2470,2019-01-31 07:00:00,2019-01-31 16:06:00,0,2024-09-19
6229,25951646,R-2dd42922,2019-01-31 07:00:00,2019-01-31 14:24:00,0,2024-09-19
6230,24136996,R-b3d53a8b,2019-01-31 07:00:00,2019-01-31 15:17:23,0,2024-09-19
6231,33250272,R-d9f80fa7,2019-01-31 07:00:00,2019-01-31 11:48:36,0,2024-09-19
6232,14058250,R-22882b50,2019-01-31 07:00:00,2019-01-31 19:54:36,0,2024-09-19
6233,22554932,R-0ab9671f,2019-01-31 07:00:00,2019-01-31 10:30:00,1,2024-09-19
6234,20958889,R-a8541811,2019-01-31 07:00:00,2019-01-31 12:00:00,0,2024-09-19
6235,27565289,R-d1a24665,2019-01-31 07:00:00,2019-01-31 19:49:48,0,2024-09-19
6236,30973015,R-246bd310,2019-01-31 07:00:00,2019-01-31 14:34:47,0,2024-09-19
6237,17787739,R-2e1178f3,2019-01-31 07:00:00,2019-02-01 00:34:47,1,2024-09-19
